time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,soil_moisture_0_to_10cm_mean
18/11/2005,23,25.8,21.2,80,0,0.415
19/11/2005,22.4,25,19.3,77,0,0.412
20/11/2005,22.7,26.5,19,74,0,0.41
21/11/2005,21,21.8,19.5,86,1.51,0.409
22/11/2005,24,30.5,19.5,78,0,0.404
23/11/2005,26.8,31.8,22.7,75,0.32,0.401
24/11/2005,27.1,31.9,23.4,72,0,0.397
25/11/2005,26.7,31.4,22.9,75,0,0.393
26/11/2005,25.1,27.2,23.3,77,0,0.392
27/11/2005,25.3,28.1,23.1,70,0,0.389
28/11/2005,24.3,28.6,20.3,66,0,0.384
29/11/2005,22.3,25.1,20.5,83,0,0.384
30/11/2005,25.6,28.9,22.4,78,0.11,0.382
01/12/2005,26.2,30.5,23.7,79,0.87,0.38
02/12/2005,24.8,26,23.1,93,12.35,0.389
03/12/2005,26.2,31.9,22.1,76,0,0.381
04/12/2005,26.1,31.1,21.5,70,0,0.378
05/12/2005,26,31.5,21.9,73,0,0.375
06/12/2005,26.6,31.9,22.9,67,0,0.371
07/12/2005,24.9,29.3,21,70,0,0.367
08/12/2005,23.8,28.5,20.2,70,0,0.364
09/12/2005,23.3,28.8,19.5,66,0,0.36
10/12/2005,23.5,27.6,19.7,70,0,0.357
11/12/2005,24,28.7,20.7,69,0,0.353
12/12/2005,23,26.1,22,84,2.39,0.36
13/12/2005,25.3,28.5,22.4,74,0,0.355
14/12/2005,25.9,29.5,23.2,71,0,0.35
15/12/2005,25.8,29.9,22.8,70,0,0.348
16/12/2005,25.1,28.6,23.2,69,0,0.343
17/12/2005,24.5,27.9,22.5,72,0,0.34
18/12/2005,24,27.8,21,70,0,0.335
19/12/2005,22.7,26.8,19.8,65,0,0.328
20/12/2005,22.1,26.7,19,62,0,0.319
21/12/2005,23.2,27.3,20.1,66,0,0.312
22/12/2005,23.3,27.4,20.1,64,0,0.308
23/12/2005,23.4,28.6,19.3,65,0,0.304
24/12/2005,22.6,28,17,62,0,0.301
25/12/2005,22.5,27.9,17.1,56,0,0.297
26/12/2005,21.9,28.2,15.5,54,0,0.295
27/12/2005,20.9,27.1,16.1,52,0,0.293
28/12/2005,21.3,27.4,16.5,59,0,0.291
29/12/2005,22.7,28.1,17.4,63,0,0.289
30/12/2005,23.5,29.7,18.5,64,0,0.288
31/12/2005,24.1,30.7,18.6,61,0,0.285
01/01/2006,24.9,30.7,20,58,0,0.283
02/01/2006,24.5,30.6,19.5,59,0,0.282
03/01/2006,24.6,30.8,19.1,55,0,0.282
04/01/2006,25.1,30.6,19.8,50,0,0.281
05/01/2006,25.9,32.1,21.1,53,0,0.28
06/01/2006,25.9,32,21.4,60,0,0.281
07/01/2006,25.2,30.2,21.9,63,0,0.281
08/01/2006,23.9,28.5,20.7,60,0,0.281
09/01/2006,23.9,28.2,21,62,0,0.28
10/01/2006,25.1,29.7,21.5,64,0,0.28
11/01/2006,25.6,29.8,22.2,65,0.27,0.28
12/01/2006,24.1,26.8,22.2,77,0.26,0.284
13/01/2006,26.1,31.2,22.5,65,0,0.282
14/01/2006,26.4,30.8,23,63,0,0.281
15/01/2006,25.8,30.5,23,79,1.5,0.286
16/01/2006,28,32.7,23.2,63,0.08,0.285
17/01/2006,27.6,32.7,23.7,63,0,0.281
18/01/2006,26.4,30.6,23.9,62,0,0.281
19/01/2006,26.4,30.1,23.3,64,0,0.28
20/01/2006,26.1,30.1,22.8,65,0,0.281
21/01/2006,26.5,31.9,22.5,60,0,0.28
22/01/2006,25.7,30.4,22.1,62,0,0.28
23/01/2006,25.3,30.4,21.6,59,0,0.28
24/01/2006,25.2,30.4,21.4,62,0,0.28
25/01/2006,25.3,30.9,20.7,60,0,0.28
26/01/2006,24.9,30.6,20.1,56,0,0.279
27/01/2006,24.6,30.4,20.1,54,0,0.279
28/01/2006,24.6,30.5,19.7,55,0,0.279
29/01/2006,25.1,30.8,19.9,51,0,0.279
30/01/2006,25.9,31.9,20.5,49,0,0.277
31/01/2006,25.6,31.8,20.3,49,0,0.277
01/02/2006,24.9,30.5,20.7,53,0,0.277
02/02/2006,23.8,29.5,19.8,53,0,0.277
03/02/2006,23.8,29.8,19.4,52,0,0.276
04/02/2006,23,28.4,18.7,57,0,0.277
05/02/2006,23.6,29.5,18.9,57,0,0.277
06/02/2006,25.6,31.8,19.6,51,0,0.276
07/02/2006,25.9,31.9,20.3,50,0,0.276
08/02/2006,26.2,32.2,20.3,50,0,0.275
09/02/2006,26.9,33.1,19.4,45,0,0.274
10/02/2006,26.9,33.2,18.5,43,0,0.273
11/02/2006,26.9,33.7,19.9,44,0,0.272
12/02/2006,28.1,33.8,21.8,44,0,0.272
13/02/2006,26.8,33.2,21.2,51,0,0.272
14/02/2006,25.9,31.9,21.2,53,0,0.272
15/02/2006,26.3,32.3,21.5,53,0,0.271
16/02/2006,25.4,31,21.1,58,0,0.272
17/02/2006,25.9,31.8,20.4,50,0,0.271
18/02/2006,25.4,32.1,20.2,44,0,0.27
19/02/2006,25.8,32.2,20.7,47,0,0.269
20/02/2006,28.8,34.1,21.5,49,0,0.268
21/02/2006,29.1,34.3,22.7,52,0,0.268
22/02/2006,29.2,35.2,23.6,59,0.18,0.268
23/02/2006,28.8,34.8,20.8,51,0,0.267
24/02/2006,28.5,35.7,20.7,45,0,0.266
25/02/2006,28.4,35.4,18.3,45,0,0.266
26/02/2006,28.3,35.1,18.2,36,0,0.265
27/02/2006,27.3,35.4,16,39,0,0.264
28/02/2006,29.9,35.3,18.9,48,0,0.264
01/03/2006,27.3,31.9,25.2,65,0,0.264
02/03/2006,26.1,28.6,25.2,71,0,0.265
03/03/2006,26.2,28.8,24.2,72,0,0.266
04/03/2006,26.5,31.7,23.8,81,6.36,0.29
05/03/2006,25.2,28.5,24.1,91,3.05,0.307
06/03/2006,26.2,29.8,24.3,87,2.79,0.304
07/03/2006,26.2,28.2,24.8,90,11.49,0.321
08/03/2006,27.3,33,24.4,78,1.74,0.31
09/03/2006,25.9,32.1,21.1,83,0.57,0.305
10/03/2006,27.7,34.7,21.7,64,0,0.288
11/03/2006,29.6,35.2,22.9,57,0.06,0.279
12/03/2006,28.7,35.8,25.2,64,0.84,0.28
13/03/2006,26.2,30.5,24.3,86,11.8,0.316
14/03/2006,25.7,28.9,24.3,79,0.13,0.318
15/03/2006,26.6,30.6,23.2,74,0.13,0.303
16/03/2006,27.4,32.3,24.6,69,0.07,0.29
17/03/2006,27.7,32.4,23.1,68,0.33,0.287
18/03/2006,27.2,31.9,24.5,78,8.08,0.31
19/03/2006,26.1,30.1,24.2,85,3.52,0.328
20/03/2006,26.4,30.9,24.3,86,5.17,0.334
21/03/2006,27,32.5,24.7,85,5.61,0.333
22/03/2006,26.9,31.4,24.9,85,6.66,0.339
23/03/2006,26,29.9,23.8,87,4.14,0.342
24/03/2006,27.6,32.6,23.8,76,0.28,0.324
25/03/2006,28.2,34,23.7,72,1.46,0.312
26/03/2006,27.2,33.3,19.6,66,0,0.309
27/03/2006,28.8,35.1,21.2,47,0,0.302
28/03/2006,29.8,35.1,24.6,60,0.07,0.302
29/03/2006,27.7,33.9,24,82,7.4,0.33
30/03/2006,28.7,33.4,24.9,63,0,0.324
31/03/2006,29.2,34.2,24.5,51,0,0.305
01/04/2006,28.1,32.7,24.7,66,1.92,0.305
02/04/2006,28.2,31.9,24.8,62,0.07,0.303
03/04/2006,29.1,34,24.2,57,0.07,0.302
04/04/2006,27.9,34.4,23.9,74,2.15,0.31
05/04/2006,26.9,30.8,24.6,84,13.44,0.34
06/04/2006,26.4,30.8,24.2,86,8.64,0.353
07/04/2006,27.4,32,25,82,4.19,0.351
08/04/2006,27.7,31.8,25.5,77,0.07,0.34
09/04/2006,27.7,30.9,25.1,76,0.36,0.327
10/04/2006,28,32.1,25.5,77,0.58,0.32
11/04/2006,27.8,32.3,25.5,82,2.62,0.321
12/04/2006,28.4,33.6,25,76,3.5,0.335
13/04/2006,27.6,33.9,25.2,83,9.86,0.358
14/04/2006,26.8,28,24.8,89,13.68,0.372
15/04/2006,26.6,27.9,24.5,88,9.31,0.377
16/04/2006,26.6,28.3,24.8,88,7.64,0.379
17/04/2006,27,29.6,25,87,6.4,0.381
18/04/2006,27.1,29.3,24.9,86,11.56,0.389
19/04/2006,27.2,31,24.2,85,12.02,0.396
20/04/2006,27.2,33,23.6,82,3.84,0.392
21/04/2006,27.3,32.3,24,81,4.44,0.391
22/04/2006,26.8,30.2,24.9,86,13.48,0.407
23/04/2006,27,31.9,24.7,85,16.39,0.416
24/04/2006,27.2,32.6,23.3,78,3.86,0.416
25/04/2006,27.5,34,23.4,77,4.02,0.414
26/04/2006,28.3,34.7,23.3,72,0.97,0.405
27/04/2006,27.5,33.8,23.9,80,11.33,0.42
28/04/2006,26.2,31.7,23.3,84,10.74,0.43
29/04/2006,26.8,31.4,24.8,83,6.42,0.432
30/04/2006,26.7,28.1,24.8,87,9.2,0.44
01/05/2006,27,32,24.9,85,9.58,0.444
02/05/2006,27.7,31.3,25.6,80,0.37,0.436
03/05/2006,27.3,31.1,25.1,86,14.6,0.452
04/05/2006,26.1,27.7,24.4,88,13.79,0.464
05/05/2006,26.3,28,24.4,88,18.29,0.475
06/05/2006,27.2,32.5,24.9,85,7.58,0.475
07/05/2006,26.6,27.5,25,87,4.91,0.477
08/05/2006,27.8,31.1,25.4,78,1.12,0.472
09/05/2006,27.4,30.7,25.4,85,5.27,0.475
10/05/2006,26.9,28.7,25.4,87,3.7,0.474
11/05/2006,27.8,31.9,25.2,81,1.66,0.471
12/05/2006,27.2,31.4,24.2,85,8.41,0.477
13/05/2006,27.1,30.9,23.3,79,0.68,0.472
14/05/2006,27.8,32.8,24.9,81,3.79,0.473
15/05/2006,27.7,32.7,25.3,84,5.23,0.473
16/05/2006,27,31.8,24.4,86,9,0.478
17/05/2006,27.3,30.5,24.5,85,7.94,0.479
18/05/2006,27.5,33.1,24.7,84,12.55,0.484
19/05/2006,27.4,32.7,24.8,84,13.52,0.489
20/05/2006,27.3,31.1,24.9,85,7.76,0.492
21/05/2006,26.8,29.9,24.6,86,7.57,0.494
22/05/2006,26.5,27.9,24.5,89,10.96,0.498
23/05/2006,27.2,31,24.5,83,2.39,0.494
24/05/2006,27.3,30.9,24.8,82,3.58,0.492
25/05/2006,27.8,32.9,24.8,80,1.95,0.489
26/05/2006,27.3,32.2,24.6,83,5.83,0.49
27/05/2006,26.9,31.9,24.3,85,12.29,0.496
28/05/2006,26.9,33.1,23.8,84,9.7,0.498
29/05/2006,27.2,31.1,24.2,82,2.55,0.496
30/05/2006,27.4,31.5,24.5,83,11.46,0.5
31/05/2006,27.5,31.6,24.8,85,11.79,0.502
01/06/2006,27.4,30.8,25,86,5.8,0.503
02/06/2006,27.1,31.5,24.3,87,12.9,0.506
03/06/2006,27.7,31.4,25,81,1.72,0.502
04/06/2006,27.4,31.9,24.5,81,0.65,0.5
05/06/2006,27.5,31.6,25,81,0.44,0.497
06/06/2006,27.9,32.8,25.1,82,2.33,0.495
07/06/2006,27.5,32.6,25.2,86,7.19,0.496
08/06/2006,27.3,30.9,25.1,86,7.6,0.497
09/06/2006,27.6,32.1,24.8,84,4.59,0.494
10/06/2006,26.9,30.4,24.8,83,0.93,0.492
11/06/2006,27,29.7,24.8,83,1.64,0.49
12/06/2006,26.7,30.6,24,84,2.95,0.49
13/06/2006,26.3,30.3,23.8,86,1.55,0.489
14/06/2006,26.4,29.4,24.1,89,19.54,0.499
15/06/2006,26.6,32.6,23.9,87,24.72,0.508
16/06/2006,26.7,30.9,24.3,86,9.96,0.509
17/06/2006,26.4,30.5,24.5,88,10.93,0.513
18/06/2006,26.5,29.8,24.3,85,1.88,0.509
19/06/2006,26,29.1,24,87,4.43,0.509
20/06/2006,25.6,27.4,23.8,91,9.21,0.512
21/06/2006,25.6,27.2,24.1,91,10.34,0.514
22/06/2006,25.7,29,23.7,89,5.35,0.514
23/06/2006,25.6,27.1,24,91,5.66,0.514
24/06/2006,25.4,26.4,24.2,91,9.97,0.517
25/06/2006,25.2,26.2,24.2,90,8.19,0.518
26/06/2006,25.8,27.8,23.9,90,10.3,0.518
27/06/2006,25.7,27.4,24.1,91,14.23,0.521
28/06/2006,25.5,27.1,24.3,92,27.91,0.531
29/06/2006,24.2,25.8,23.2,93,9.9,0.534
30/06/2006,25.2,28.8,23.9,91,18.58,0.537
01/07/2006,25.3,27.7,23.8,91,14.78,0.539
02/07/2006,25.4,27.7,23.7,91,26.82,0.545
03/07/2006,25.1,27,23.8,89,3.03,0.544
04/07/2006,25.7,27.8,23.9,86,0.58,0.539
05/07/2006,26.5,30.6,23.9,84,4.74,0.536
06/07/2006,26.3,30.3,23.7,85,2.58,0.532
07/07/2006,26.8,30.7,23.7,81,1,0.528
08/07/2006,26.3,30.3,23.9,85,3.14,0.524
09/07/2006,25.9,29.9,24.1,88,6.83,0.524
10/07/2006,26.1,29.8,24,85,1.28,0.52
11/07/2006,26.2,30.9,24,87,6.09,0.52
12/07/2006,26.3,30.8,24.1,86,4.38,0.516
13/07/2006,25.9,30.3,23.9,88,3.67,0.515
14/07/2006,26.7,32.2,23.6,83,3.1,0.513
15/07/2006,26.3,30.6,24.1,86,3.51,0.51
16/07/2006,25.9,30.2,24,88,5.33,0.509
17/07/2006,26.3,31.4,23.6,85,1.96,0.505
18/07/2006,25.9,29,23.5,85,0.7,0.503
19/07/2006,26.4,31.5,23.6,86,7.11,0.502
20/07/2006,26,31.8,23.2,86,13.08,0.505
21/07/2006,25.2,28.5,23.3,88,5.55,0.504
22/07/2006,24.9,29.8,23.2,90,7.9,0.507
23/07/2006,25.3,29.9,23.5,90,12.86,0.509
24/07/2006,24.7,26.1,23.4,92,13.53,0.514
25/07/2006,24.4,25.2,23.6,93,15.85,0.518
26/07/2006,24.1,24.8,23,93,14.03,0.523
27/07/2006,24.4,26.2,23.2,92,5.08,0.52
28/07/2006,24.8,27,23.4,91,9.87,0.52
29/07/2006,25.4,29.2,23.4,86,8.75,0.52
30/07/2006,24.5,26.1,23.3,93,18.02,0.525
31/07/2006,24.9,26.6,23.5,92,15.53,0.528
01/08/2006,25.2,28.2,23.4,90,7.21,0.525
02/08/2006,25.4,29.6,23.2,88,11.4,0.525
03/08/2006,25.8,30.2,23.3,84,4.07,0.522
04/08/2006,25.4,28.4,23.5,86,1.22,0.518
05/08/2006,25.3,28.4,23.6,89,4.05,0.516
06/08/2006,26.5,31.6,23.7,83,2.83,0.512
07/08/2006,25.6,28.8,23.5,87,3.23,0.511
08/08/2006,25.3,29.2,23.1,88,2.42,0.508
09/08/2006,26.1,30.4,23.6,85,3.08,0.506
10/08/2006,26.8,31,24.2,82,1.61,0.503
11/08/2006,25.9,30.1,23.8,90,13.09,0.507
12/08/2006,25.9,30.4,23.6,88,4,0.504
13/08/2006,25.9,29.6,23.8,88,2.93,0.502
14/08/2006,26.2,30.7,23.6,85,2.39,0.5
15/08/2006,26.2,30.7,23.8,87,3.71,0.498
16/08/2006,25.9,30.4,23.9,91,6.36,0.498
17/08/2006,26.1,30.6,23.7,89,10.05,0.498
18/08/2006,25.6,30.2,23.3,89,5.54,0.498
19/08/2006,25.5,29.9,23.3,88,3.69,0.495
20/08/2006,26.2,29.8,23.6,84,0.66,0.492
21/08/2006,26.5,31.8,23.7,84,6.3,0.493
22/08/2006,26.3,30.7,23.6,85,1.84,0.49
23/08/2006,26.1,30,23.3,85,0.92,0.488
24/08/2006,27,31.1,24,80,0.52,0.484
25/08/2006,26.1,31.4,23.9,88,7.31,0.487
26/08/2006,26.1,30.7,23.9,90,9.77,0.488
27/08/2006,25.9,30.7,23.8,90,15.74,0.493
28/08/2006,25.5,28.7,23.2,90,8.31,0.493
29/08/2006,26.1,30.3,23.6,88,20.75,0.499
30/08/2006,25.9,29.6,23.1,89,11.65,0.5
31/08/2006,26.1,29.6,23.8,90,9.82,0.5
01/09/2006,25.9,30.9,23.3,89,5.16,0.498
02/09/2006,26.6,31.5,23.1,83,8.25,0.497
03/09/2006,25.8,30.2,23.6,90,11.32,0.498
04/09/2006,25.6,29.7,23.3,89,5.65,0.496
05/09/2006,26.3,31.6,23.4,85,4.23,0.492
06/09/2006,26.1,30,23.8,86,3.07,0.489
07/09/2006,25.2,27,24,93,15.21,0.493
08/09/2006,25,26,24.1,93,13.78,0.496
09/09/2006,26.6,31.9,24,78,4.71,0.493
10/09/2006,26.5,31.7,24.2,84,1.02,0.489
11/09/2006,26,29.2,24.1,87,3.17,0.486
12/09/2006,25.2,25.9,24.4,94,7.73,0.488
13/09/2006,25.7,27.5,24.4,92,12.4,0.49
14/09/2006,27.1,32.8,23.4,84,8.08,0.488
15/09/2006,26.7,33.2,22.2,80,1.13,0.483
16/09/2006,24.4,26.5,22.6,89,8.43,0.486
17/09/2006,25.8,32.2,22.9,78,0,0.48
18/09/2006,24.1,25.7,23.3,92,14.91,0.485
19/09/2006,24.4,29.2,21.5,83,0.13,0.48
20/09/2006,25,29.3,21.3,78,0.12,0.477
21/09/2006,26.8,32.4,22.9,79,1.12,0.471
22/09/2006,25.8,29.1,24,90,11.06,0.474
23/09/2006,26.6,31.5,23.7,81,1.12,0.469
24/09/2006,26.7,31.8,23.8,82,0.62,0.465
25/09/2006,26.1,29.2,24,87,2.59,0.462
26/09/2006,25.7,30.5,22.9,90,10.59,0.464
27/09/2006,26.2,30.3,23.5,88,5.65,0.462
28/09/2006,27,33.3,24.2,84,7.11,0.461
29/09/2006,26.1,28.8,24.2,88,2.57,0.458
30/09/2006,24.6,31.6,18.1,78,0,0.453
01/10/2006,26.2,29.9,22.8,71,0,0.449
02/10/2006,26.9,30.6,24.6,79,1.7,0.445
03/10/2006,26.6,31.2,24,82,0.36,0.443
04/10/2006,27.2,31.7,24.3,80,0.24,0.44
05/10/2006,26.8,31.4,24.6,87,6.98,0.441
06/10/2006,26.3,31.1,23.6,86,1.56,0.438
07/10/2006,27.1,32.3,24.9,86,3.59,0.436
08/10/2006,25.8,29.1,24,92,9.78,0.44
09/10/2006,25.8,29.3,24.1,92,22,0.446
10/10/2006,25.3,26.4,23.4,93,14.94,0.451
11/10/2006,26.4,30,24.3,83,15.36,0.451
12/10/2006,26,29.5,24.1,88,19.2,0.459
13/10/2006,26.8,33.1,22.8,80,2.58,0.456
14/10/2006,27.1,33.1,22.5,72,0.23,0.451
15/10/2006,26.5,32.3,22.8,70,0,0.445
16/10/2006,25.4,29.1,22.4,76,0.12,0.441
17/10/2006,25.8,31.3,23.2,76,0,0.437
18/10/2006,26.7,30.9,23.5,70,0,0.433
19/10/2006,26.5,31.4,22.3,66,0,0.427
20/10/2006,26.5,31.7,22.1,64,0,0.422
21/10/2006,26.6,31.9,22.2,66,0,0.417
22/10/2006,26.9,32.2,22.9,66,0,0.413
23/10/2006,26,31.4,21.1,59,0,0.406
24/10/2006,26.3,32.2,21.4,60,0,0.402
25/10/2006,26.6,32.6,21.5,60,0,0.398
26/10/2006,27.2,32.7,23.1,64,0,0.394
27/10/2006,27.2,32.1,23.1,69,2,0.39
28/10/2006,25.5,28.1,23.8,79,0,0.393
29/10/2006,26.7,30.7,23.6,71,0,0.386
30/10/2006,27,32.1,23.9,70,0,0.382
31/10/2006,26,32.8,23.1,84,6.74,0.389
01/11/2006,26.3,30,24,75,0,0.379
02/11/2006,26.4,30,22.9,76,0.11,0.375
03/11/2006,26.7,30.5,23.4,72,0,0.37
04/11/2006,26.5,30.4,23.4,72,0,0.365
05/11/2006,27,30.9,23.3,72,0,0.361
06/11/2006,27.4,31.9,23.6,70,0,0.353
07/11/2006,27.5,32.5,22.8,67,0,0.345
08/11/2006,27.4,31.7,23.6,66,0,0.338
09/11/2006,26,30.1,21.5,68,0,0.333
10/11/2006,25.7,30.5,20.9,62,0,0.329
11/11/2006,25.9,30.6,22.1,67,0,0.327
12/11/2006,26.3,31.2,22.3,64,0,0.325
13/11/2006,27.2,32,23.5,64,0,0.323
14/11/2006,27.4,31.8,24.5,68,0,0.321
15/11/2006,27.4,31.5,24,68,0,0.32
16/11/2006,27.8,32.5,24.4,68,0,0.317
17/11/2006,28.1,32.7,24.6,67,0,0.315
18/11/2006,27.1,31.6,22.7,65,0,0.312
19/11/2006,27.4,32.4,23.1,62,0,0.311
20/11/2006,27.9,33,23.5,63,0,0.308
21/11/2006,28.2,32.9,23.9,63,0,0.306
22/11/2006,28.1,32.7,23.9,63,0,0.304
23/11/2006,28.3,32.5,24.4,64,0,0.303
24/11/2006,28.7,33.5,24.4,62,0,0.3
25/11/2006,28.2,32.7,23.8,62,0,0.298
26/11/2006,26.9,29.7,24.4,66,0,0.298
27/11/2006,26.6,30,23.1,64,0,0.296
28/11/2006,27,31.2,23,65,0,0.294
29/11/2006,23.3,24.7,22.4,89,13.96,0.332
30/11/2006,23.7,24,22.8,90,10.39,0.343
01/12/2006,26.8,31.2,22.8,73,0,0.324
02/12/2006,26.4,29.1,24.5,81,3.03,0.322
03/12/2006,26,31.6,22.5,85,2.38,0.329
04/12/2006,26.5,31.6,22,75,0,0.319
05/12/2006,25.4,30.3,20.5,77,0,0.306
06/12/2006,25.6,30.4,22.1,69,0,0.296
07/12/2006,24.9,30.3,21.9,82,3.69,0.304
08/12/2006,25.1,30.3,21.2,79,0.87,0.305
09/12/2006,25.5,29.7,21.7,70,0,0.296
10/12/2006,25.9,31,20.8,60,0,0.287
11/12/2006,25.2,30.6,20.1,58,0,0.284
12/12/2006,23.6,29.2,18.7,58,0,0.282
13/12/2006,22.2,27.1,17.4,56,0,0.28
14/12/2006,22.6,27.3,17.9,61,0,0.279
15/12/2006,23.8,27.7,20.2,63,0,0.278
16/12/2006,23.9,28,20.2,61,0,0.276
17/12/2006,24.3,28.7,20.5,59,0,0.274
18/12/2006,26.2,31.5,22.2,58,0,0.273
19/12/2006,25.7,30.4,22,62,0,0.271
20/12/2006,25.6,31.1,21.5,61,0,0.269
21/12/2006,26.2,31.6,22.1,61,0,0.267
22/12/2006,25.6,31.2,20.9,58,0,0.266
23/12/2006,25.5,31.2,21,57,0,0.264
24/12/2006,27.5,31,21.9,62,0,0.262
25/12/2006,26.3,32,24.6,81,6.58,0.28
26/12/2006,27.4,31.7,24.2,64,0,0.272
27/12/2006,26.7,31.1,23.2,62,0,0.26
28/12/2006,25.5,30.3,21.6,54,0,0.256
29/12/2006,25.1,28.3,22,61,0,0.256
30/12/2006,26.3,31.4,22.7,62,0,0.254
31/12/2006,26.3,31.7,22,60,0,0.252
01/01/2007,25.5,30.8,21.3,60,0,0.25
02/01/2007,26.1,32.2,20.5,57,0,0.249
03/01/2007,26,31.7,21.1,57,0,0.249
04/01/2007,26.3,32.6,21.4,56,0,0.249
05/01/2007,26.1,31.8,21.8,56,0,0.249
06/01/2007,26.6,31.4,22.4,55,0,0.249
07/01/2007,25.4,27.5,23.6,64,0,0.249
08/01/2007,26.5,31.3,23.1,60,0,0.249
09/01/2007,26.4,31.6,22.4,61,0,0.249
10/01/2007,26.5,32.3,22,58,0,0.248
11/01/2007,25.9,31.2,22.1,59,0,0.248
12/01/2007,24.9,29.9,20.7,59,0,0.248
13/01/2007,25.4,31.2,20.6,57,0,0.248
14/01/2007,25.8,31.6,20.7,54,0,0.248
15/01/2007,25.6,31,21,57,0,0.248
16/01/2007,25.8,31.2,21.5,58,0,0.248
17/01/2007,26.1,31.5,21.6,55,0,0.247
18/01/2007,27,32.8,21.7,55,0,0.246
19/01/2007,27.4,33.1,22.2,54,0,0.246
20/01/2007,28.1,33.2,22.8,53,0,0.246
21/01/2007,28.6,33.5,23,53,0.08,0.246
22/01/2007,28.3,33.9,22.8,53,0,0.245
23/01/2007,27.6,33,22,59,0.3,0.246
24/01/2007,27.6,32.9,23.2,65,0.52,0.246
25/01/2007,27.2,32.7,22.7,58,0,0.246
26/01/2007,26.3,31.4,22.3,58,0,0.245
27/01/2007,27.5,32.6,22.5,55,0,0.244
28/01/2007,28,33.5,23,55,0,0.244
29/01/2007,26.9,32.3,22.5,58,0,0.244
30/01/2007,25.9,31.6,21.4,58,0,0.244
31/01/2007,26,31.6,21.2,54,0,0.243
01/02/2007,25.9,31.8,21.3,56,0,0.243
02/02/2007,25.4,31,20.8,55,0,0.243
03/02/2007,25.2,31.5,20.6,53,0,0.242
04/02/2007,25.8,32.1,21.1,55,0,0.242
05/02/2007,25.9,32.1,21.8,57,0,0.242
06/02/2007,25.2,30.4,20.8,57,0,0.242
07/02/2007,25.3,31.6,20.9,52,0,0.241
08/02/2007,25.3,31.8,20.7,56,0,0.241
09/02/2007,25.8,32.5,20.1,52,0,0.24
10/02/2007,27.2,34.6,20.4,46,0,0.24
11/02/2007,26.5,34.1,20.3,50,0,0.24
12/02/2007,25.7,32.6,20.8,53,0,0.24
13/02/2007,27.7,34.4,21.9,51,0,0.24
14/02/2007,29.2,35.9,23,52,0,0.24
15/02/2007,28.7,35.1,23.9,51,0,0.24
16/02/2007,25.9,32.3,21,56,0,0.24
17/02/2007,23.8,30,19.7,52,0,0.239
18/02/2007,24.8,31.6,19.9,51,0,0.24
19/02/2007,26.4,33.6,20.5,48,0,0.24
20/02/2007,27.6,34.6,21.5,47,0,0.24
21/02/2007,27.1,34.3,21.4,47,0,0.241
22/02/2007,27.1,34.4,20.7,47,0,0.241
23/02/2007,27.1,34.6,20.5,43,0,0.241
24/02/2007,27.8,35.6,21.3,47,0,0.242
25/02/2007,28.8,36.5,21.6,42,0,0.243
26/02/2007,29.8,38,21.1,37,0,0.243
27/02/2007,29.5,37.3,20.2,40,0,0.243
28/02/2007,31.1,39.1,22.7,47,0.06,0.244
01/03/2007,30.7,39.1,22.7,40,0,0.245
02/03/2007,30.6,38.3,23.7,46,0,0.246
03/03/2007,30.1,38.6,21,43,0,0.246
04/03/2007,30.6,38.7,21.7,39,0,0.247
05/03/2007,30.3,37.8,24.2,43,0,0.248
06/03/2007,29.9,37.3,24,47,0,0.249
07/03/2007,30.2,38.1,23.5,47,0,0.25
08/03/2007,31.1,39.2,24.7,46,0,0.251
09/03/2007,31.2,39.4,24.5,48,0.19,0.252
10/03/2007,29.8,37.7,24.3,56,0.44,0.254
11/03/2007,29.4,37.7,24.7,60,1.47,0.261
12/03/2007,30.4,37.7,25.1,48,0.06,0.258
13/03/2007,30.7,38,25.3,48,0,0.256
14/03/2007,28.9,38.6,24,63,2.82,0.272
15/03/2007,28.5,35.2,24.2,56,0.26,0.272
16/03/2007,30.3,37.3,25,46,0,0.26
17/03/2007,30.6,37.5,24.3,48,0.13,0.26
18/03/2007,31.9,38.4,25.7,46,0.2,0.261
19/03/2007,30,37.5,24.9,63,8.32,0.277
20/03/2007,26.3,28.2,24.9,89,7,0.311
21/03/2007,27.4,32.8,25,83,4.3,0.307
22/03/2007,27.9,33.5,25.4,77,1.51,0.296
23/03/2007,29,34.6,25.6,65,0.28,0.28
24/03/2007,31,36.5,26.7,56,0.28,0.273
25/03/2007,30.6,35.6,26.8,60,0.63,0.274
26/03/2007,28.5,33.8,24.9,75,2.79,0.279
27/03/2007,31.3,37.9,25.3,51,0.07,0.275
28/03/2007,31.6,38.1,25.9,47,0.21,0.274
29/03/2007,31.7,38.9,26,49,0.28,0.275
30/03/2007,29,36.9,23.9,70,1.91,0.28
31/03/2007,29.9,36.5,24.7,64,0.99,0.28
01/04/2007,30.4,38.5,25,60,0.57,0.279
02/04/2007,30.2,36.1,25.8,59,1.07,0.279
03/04/2007,29.4,37.6,25.3,71,2.22,0.281
04/04/2007,28.6,35.3,24.6,78,3.65,0.29
05/04/2007,31.3,39.6,23.4,57,0.07,0.29
06/04/2007,30.4,38.2,23.7,62,1.37,0.283
07/04/2007,31.5,40.7,21.4,37,0,0.281
